wealth_human,expenditure_consumption,expenditure_tax,consumption_propensity,new_savings,cash_on_hand_real_desired,cash_on_hand_desired,cash_on_hand_current,saving_propensity,saving_propensity_optimist,saving_propensity_pessimist,income_current,income_average,income_wage,income_unemployment_benefit,income_gov_transfers,income_firm_owner_dividend,unemployed,reservation_wage,unemp_duration,unemp_duration_upper_bound,positive_sentiment,business_owner,c_f,c_h,c_excess_money,p_majority_op_adoption
8692,0,0,0.595356,0,0,0,0,0.178208,0.178208,0.278208,0,0,0,0,0,0,0,0,0,9,1,0,0.456416,0.178208,0.278208,0.194885
11196,0,0,0.638841,0,0,0,0,0.219942,0.219942,0.319942,0,0,0,0,0,0,0,0,0,10,1,0,0.539884,0.219942,0.319942,0.281644
12048,0,0,0.509816,0,0,0,0,0.234148,0.234148,0.334148,0,0,0,0,0,0,0,0,0,11,1,0,0.568296,0.234148,0.334148,0.218284
11907,0,0,0.65165,0,0,0,0,0.231785,0.231785,0.331786,0,0,0,0,0,0,0,0,0,11,1,0,0.563571,0.231785,0.331786,0.450747
12776,0,0,0.389691,0,0,0,0,0.24628,0.24628,0.34628,0,0,0,0,0,0,0,0,0,11,1,0,0.592561,0.24628,0.34628,0.526541
10196,0,0,0.490695,0,0,0,0,0.203272,0.203272,0.303272,0,0,0,0,0,0,0,0,0,10,1,0,0.506544,0.203272,0.303272,0.22072
13032,0,0,0.48569,0,0,0,0,0.25055,0.25055,0.35055,0,0,0,0,0,0,0,0,0,12,1,0,0.6011,0.25055,0.35055,0.136229
7793,0,0,0.776215,0,0,0,0,0.16323,0.16323,0.26323,0,0,0,0,0,0,0,0,0,8,1,0,0.426461,0.16323,0.26323,0.522885
9813,0,0,0.685038,0,0,0,0,0.196898,0.196898,0.296898,0,0,0,0,0,0,0,0,0,9,1,0,0.493797,0.196898,0.296898,0.556044
9713,0,0,0.670432,0,0,0,0,0.19523,0.19523,0.29523,0,0,0,0,0,0,0,0,0,9,1,0,0.49046,0.19523,0.29523,0.399356
15524,0,0,0.331828,0,0,0,0,0.292072,0.292072,0.392072,0,0,0,0,0,0,0,0,0,13,1,0,0.684143,0.292072,0.392072,0.429588
13700,0,0,0.520484,0,0,0,0,0.261679,0.261679,0.361679,0,0,0,0,0,0,0,0,0,12,1,0,0.623359,0.261679,0.361679,0.0908431
13408,0,0,0.538203,0,0,0,0,0.256811,0.256811,0.356811,0,0,0,0,0,0,0,0,0,12,1,0,0.613622,0.256811,0.356811,0.479698
6636,0,0,0.496124,0,0,0,0,0.143943,0.143943,0.243943,0,0,0,0,0,0,0,0,0,7,1,0,0.387885,0.143943,0.243943,0.482156
10409,0,0,0.458664,0,0,0,0,0.206828,0.206828,0.306828,0,0,0,0,0,0,0,0,0,10,1,0,0.513656,0.206828,0.306828,0.350441
10764,0,0,0.28215,0,0,0,0,0.212734,0.212734,0.312734,0,0,0,0,0,0,0,0,0,10,1,0,0.525469,0.212734,0.312734,0.162003
9922,0,0,0.523733,0,0,0,0,0.198708,0.198708,0.298708,0,0,0,0,0,0,0,0,0,9,1,0,0.497416,0.198708,0.298708,0.418721
9173,0,0,0.201684,0,0,0,0,0.186221,0.186221,0.286221,0,0,0,0,0,0,0,0,0,9,1,0,0.472443,0.186221,0.286221,0.357236
5643,0,0,0.476213,0,0,0,0,0.127383,0.127383,0.227383,0,0,0,0,0,0,0,0,0,7,1,0,0.354767,0.127383,0.227383,0.37839
10474,0,0,0.65056,0,0,0,0,0.207911,0.207911,0.307911,0,0,0,0,0,0,0,0,0,10,1,0,0.515822,0.207911,0.307911,0.511597
4033,0,0,0.707406,0,0,0,0,0.100561,0.100561,0.200561,0,0,0,0,0,0,0,0,0,6,1,0,0.301122,0.100561,0.200561,0.12001
9524,0,0,0.47804,0,0,0,0,0.192071,0.192071,0.292071,0,0,0,0,0,0,0,0,0,9,1,0,0.484142,0.192071,0.292071,0.120149
13011,0,0,0.317449,0,0,0,0,0.250187,0.250187,0.350187,0,0,0,0,0,0,0,0,0,12,1,0,0.600374,0.250187,0.350187,0.211221
14148,0,0,0.414672,0,0,0,0,0.269135,0.269135,0.369135,0,0,0,0,0,0,0,0,0,12,1,0,0.638271,0.269135,0.369135,0.103874
9560,0,0,0.704664,0,0,0,0,0.19268,0.19268,0.29268,0,0,0,0,0,0,0,0,0,9,1,0,0.48536,0.19268,0.29268,0.10892
6348,0,0,0.729533,0,0,0,0,0.13915,0.13915,0.23915,0,0,0,0,0,0,0,0,0,7,1,0,0.378299,0.13915,0.23915,0.0288101
8293,0,0,0.612017,0,0,0,0,0.171557,0.171557,0.271557,0,0,0,0,0,0,0,0,0,8,1,0,0.443115,0.171557,0.271557,0.446818
14093,0,0,0.634691,0,0,0,0,0.268221,0.268221,0.368221,0,0,0,0,0,0,0,0,0,12,1,0,0.636443,0.268221,0.368221,0.387884
14590,0,0,0.380632,0,0,0,0,0.276511,0.276511,0.376511,0,0,0,0,0,0,0,0,0,13,1,0,0.653022,0.276511,0.376511,0.384484
12240,0,0,0.23766,0,0,0,0,0.237339,0.237339,0.337339,0,0,0,0,0,0,0,0,0,11,1,0,0.574678,0.237339,0.337339,0.132208
12693,0,0,0.672274,0,0,0,0,0.244897,0.244897,0.344897,0,0,0,0,0,0,0,0,0,11,1,0,0.589794,0.244897,0.344897,0.389492
7612,0,0,0.674117,0,0,0,0,0.160211,0.160211,0.260211,0,0,0,0,0,0,0,0,0,8,1,0,0.420422,0.160211,0.260211,0.138335
4753,0,0,0.575331,0,0,0,0,0.112553,0.112553,0.212553,0,0,0,0,0,0,0,0,0,6,1,0,0.325107,0.112553,0.212553,0.192803
13445,0,0,0.434002,0,0,0,0,0.257425,0.257425,0.357424,0,0,0,0,0,0,0,0,0,12,1,0,0.614849,0.257425,0.357424,0.0458536
13482,0,0,0.626541,0,0,0,0,0.258039,0.258039,0.358039,0,0,0,0,0,0,0,0,0,12,1,0,0.616078,0.258039,0.358039,0.0115888
11506,0,0,0.580427,0,0,0,0,0.22511,0.22511,0.32511,0,0,0,0,0,0,0,0,0,11,1,0,0.550221,0.22511,0.32511,0.324529
8680,0,0,0.596293,0,0,0,0,0.178001,0.178001,0.278001,0,0,0,0,0,0,0,0,0,9,1,0,0.456002,0.178001,0.278001,0.1837
12530,0,0,0.696198,0,0,0,0,0.24218,0.24218,0.34218,0,0,0,0,0,0,0,0,0,11,1,0,0.58436,0.24218,0.34218,0.313605
11608,0,0,0.402508,0,0,0,0,0.226809,0.226809,0.326809,0,0,0,0,0,0,0,0,0,11,1,0,0.553618,0.226809,0.326809,0.181513
11925,0,0,0.402611,0,0,0,0,0.232098,0.232098,0.332098,0,0,0,0,0,0,0,0,0,11,1,0,0.564195,0.232098,0.332098,0.2042
13923,0,0,0.470916,0,0,0,0,0.265399,0.265399,0.365399,0,0,0,0,0,0,0,0,0,12,1,0,0.630798,0.265399,0.365399,0.369195
8050,0,0,0.390405,0,0,0,0,0.167503,0.167503,0.267503,0,0,0,0,0,0,0,0,0,8,1,0,0.435005,0.167503,0.267503,0.44574
8052,0,0,0.278301,0,0,0,0,0.167537,0.167537,0.267537,0,0,0,0,0,0,0,0,0,8,1,0,0.435074,0.167537,0.267537,0.380157
9418,0,0,0.39419,0,0,0,0,0.190305,0.190305,0.290305,0,0,0,0,0,0,0,0,0,9,1,0,0.480611,0.190305,0.290305,0.461023
7808,0,0,0.334108,0,0,0,0,0.163468,0.163468,0.263468,0,0,0,0,0,0,0,0,0,8,1,0,0.426937,0.163468,0.263468,0.413722
5566,0,0,0.647614,0,0,0,0,0.1261,0.1261,0.2261,0,0,0,0,0,0,0,0,0,7,1,0,0.3522,0.1261,0.2261,0.47682
7883,0,0,0.603413,0,0,0,0,0.16473,0.16473,0.26473,0,0,0,0,0,0,0,0,0,8,1,0,0.42946,0.16473,0.26473,0.538172
6682,0,0,0.600863,0,0,0,0,0.144703,0.144703,0.244703,0,0,0,0,0,0,0,0,0,7,1,0,0.389405,0.144703,0.244703,0.276772
12952,0,0,0.251803,0,0,0,0,0.249205,0.249205,0.349205,0,0,0,0,0,0,0,0,0,11,1,0,0.598409,0.249205,0.349205,0.129094
12068,0,0,0.411656,0,0,0,0,0.234471,0.234471,0.334471,0,0,0,0,0,0,0,0,0,11,1,0,0.568942,0.234471,0.334471,0.106184
12017,0,0,0.604619,0,0,0,0,0.233621,0.233621,0.333621,0,0,0,0,0,0,0,0,0,11,1,0,0.567242,0.233621,0.333621,0.0333568
5036,0,0,0.416251,0,0,0,0,0.117268,0.117268,0.217268,0,0,0,0,0,0,0,0,0,6,1,0,0.334535,0.117268,0.217268,0.114028
8233,0,0,0.457102,0,0,0,0,0.170552,0.170552,0.270552,0,0,0,0,0,0,0,0,0,8,1,0,0.441104,0.170552,0.270552,0.321026
12092,0,0,0.34689,0,0,0,0,0.234873,0.234873,0.334873,0,0,0,0,0,0,0,0,0,11,1,0,0.569746,0.234873,0.334873,0.28166
8325,0,0,0.321192,0,0,0,0,0.172084,0.172084,0.272084,0,0,0,0,0,0,0,0,0,8,1,0,0.444167,0.172084,0.272084,0.56822
9142,0,0,0.555897,0,0,0,0,0.185701,0.185701,0.285701,0,0,0,0,0,0,0,0,0,9,1,0,0.471402,0.185701,0.285701,0.67845
6937,0,0,0.450275,0,0,0,0,0.148963,0.148963,0.248963,0,0,0,0,0,0,0,0,0,7,1,0,0.397927,0.148963,0.248963,0.512514
6423,0,0,0.547704,0,0,0,0,0.140397,0.140397,0.240397,0,0,0,0,0,0,0,0,0,7,1,0,0.380794,0.140397,0.240397,0.494157
11117,0,0,0.448635,0,0,0,0,0.218632,0.218632,0.318632,0,0,0,0,0,0,0,0,0,10,1,0,0.537265,0.218632,0.318632,0.0451212
9005,0,0,0.46565,0,0,0,0,0.183425,0.183425,0.283425,0,0,0,0,0,0,0,0,0,9,1,0,0.46685,0.183425,0.283425,0.214627
10954,0,0,0.589396,0,0,0,0,0.215901,0.215901,0.315901,0,0,0,0,0,0,0,0,0,10,1,0,0.531803,0.215901,0.315901,0.212678
8972,0,0,0.313806,0,0,0,0,0.182878,0.182878,0.282878,0,0,0,0,0,0,0,0,0,9,1,0,0.465756,0.182878,0.282878,0.478563
9313,0,0,0.646805,0,0,0,0,0.18855,0.18855,0.28855,0,0,0,0,0,0,0,0,0,9,1,0,0.4771,0.18855,0.28855,0.240689
11787,0,0,0.597618,0,0,0,0,0.229799,0.229799,0.329799,0,0,0,0,0,0,0,0,0,11,1,0,0.559597,0.229799,0.329799,0.297973
6276,0,0,0.658267,0,0,0,0,0.137935,0.137935,0.237935,0,0,0,0,0,0,0,0,0,7,1,0,0.375871,0.137935,0.237935,0.514418
12936,0,0,0.622791,0,0,0,0,0.248935,0.248935,0.348935,0,0,0,0,0,0,0,0,0,11,1,0,0.59787,0.248935,0.348935,0.076522
11952,0,0,0.670115,0,0,0,0,0.232539,0.232539,0.332539,0,0,0,0,0,0,0,0,0,11,1,0,0.565079,0.232539,0.332539,0.475339
13165,0,0,0.716129,0,0,0,0,0.252756,0.252756,0.352756,0,0,0,0,0,0,0,0,0,12,1,0,0.605512,0.252756,0.352756,0.267454
12455,0,0,0.520079,0,0,0,0,0.24093,0.24093,0.34093,0,0,0,0,0,0,0,0,0,11,1,0,0.581861,0.24093,0.34093,0.0270516
13402,0,0,0.409321,0,0,0,0,0.256705,0.256705,0.356705,0,0,0,0,0,0,0,0,0,12,1,0,0.61341,0.256705,0.356705,0.407784
14322,0,0,0.392138,0,0,0,0,0.272043,0.272043,0.372043,0,0,0,0,0,0,0,0,0,12,1,0,0.644086,0.272043,0.372043,0.391143
10401,0,0,0.337518,0,0,0,0,0.206693,0.206693,0.306693,0,0,0,0,0,0,0,0,0,10,1,0,0.513386,0.206693,0.306693,0.102931
8186,0,0,0.398021,0,0,0,0,0.169774,0.169774,0.269774,0,0,0,0,0,0,0,0,0,8,1,0,0.439547,0.169774,0.269774,0.0371023
7842,0,0,0.55327,0,0,0,0,0.164046,0.164046,0.264046,0,0,0,0,0,0,0,0,0,8,1,0,0.428092,0.164046,0.264046,0.14804
6750,0,0,0.523745,0,0,0,0,0.145839,0.145839,0.245839,0,0,0,0,0,0,0,0,0,7,1,0,0.391678,0.145839,0.245839,0.171393
7960,0,0,0.738665,0,0,0,0,0.166007,0.166007,0.266007,0,0,0,0,0,0,0,0,0,8,1,0,0.432014,0.166007,0.266007,0.208863
11065,0,0,0.821338,0,0,0,0,0.217757,0.217757,0.317757,0,0,0,0,0,0,0,0,0,10,1,0,0.535513,0.217757,0.317757,0.106814
10474,0,0,0.696886,0,0,0,0,0.207915,0.207915,0.307915,0,0,0,0,0,0,0,0,0,10,1,0,0.51583,0.207915,0.307915,0.491159
14773,0,0,0.683118,0,0,0,0,0.279555,0.279555,0.379555,0,0,0,0,0,0,0,0,0,13,1,0,0.65911,0.279555,0.379555,0.485066
16426,0,0,0.346341,0,0,0,0,0.307113,0.307113,0.407113,0,0,0,0,0,0,0,0,0,14,1,0,0.714225,0.307113,0.407113,0.602784
13937,0,0,0.47347,0,0,0,0,0.265629,0.265629,0.365629,0,0,0,0,0,0,0,0,0,12,1,0,0.631257,0.265629,0.365629,0.271506
13662,0,0,0.472008,0,0,0,0,0.261039,0.261039,0.361039,0,0,0,0,0,0,0,0,0,12,1,0,0.622079,0.261039,0.361039,0.279893
6926,0,0,0.671422,0,0,0,0,0.14878,0.14878,0.24878,0,0,0,0,0,0,0,0,0,7,1,0,0.397561,0.14878,0.24878,0.264839
9469,0,0,0.493017,0,0,0,0,0.191157,0.191157,0.291157,0,0,0,0,0,0,0,0,0,9,1,0,0.482313,0.191157,0.291157,0.390009
9440,0,0,0.53598,0,0,0,0,0.190669,0.190669,0.290669,0,0,0,0,0,0,0,0,0,9,1,0,0.481339,0.190669,0.290669,0.237498
13428,0,0,0.698313,0,0,0,0,0.257141,0.257141,0.357141,0,0,0,0,0,0,0,0,0,12,1,0,0.614281,0.257141,0.357141,0.163135
9860,0,0,0.369891,0,0,0,0,0.197672,0.197672,0.297672,0,0,0,0,0,0,0,0,0,9,1,0,0.495344,0.197672,0.297672,0.671961
10719,0,0,0.669004,0,0,0,0,0.211993,0.211993,0.311993,0,0,0,0,0,0,0,0,0,10,1,0,0.523987,0.211993,0.311993,0.294837
13966,0,0,0.51309,0,0,0,0,0.266104,0.266104,0.366104,0,0,0,0,0,0,0,0,0,12,1,0,0.632209,0.266104,0.366104,0.576728
7397,0,0,0.332789,0,0,0,0,0.156631,0.156631,0.256631,0,0,0,0,0,0,0,0,0,8,1,0,0.413261,0.156631,0.256631,0.0122206
13380,0,0,0.618338,0,0,0,0,0.256335,0.256335,0.356335,0,0,0,0,0,0,0,0,0,12,1,0,0.612669,0.256335,0.356335,0.508966
10261,0,0,0.245835,0,0,0,0,0.204363,0.204363,0.304363,0,0,0,0,0,0,0,0,0,10,1,0,0.508727,0.204363,0.304363,0.544382
6655,0,0,0.605857,0,0,0,0,0.144263,0.144263,0.244263,0,0,0,0,0,0,0,0,0,7,1,0,0.388526,0.144263,0.244263,0.788358
12366,0,0,0.389699,0,0,0,0,0.239446,0.239446,0.339446,0,0,0,0,0,0,0,0,0,11,1,0,0.578892,0.239446,0.339446,0.419371
4916,0,0,0.295028,0,0,0,0,0.115278,0.115278,0.215278,0,0,0,0,0,0,0,0,0,6,1,0,0.330557,0.115278,0.215278,0.415575
1903,0,0,0.340327,0,0,0,0,0.0650661,0.0650661,0.165066,0,0,0,0,0,0,0,0,0,4,1,0,0.230132,0.0650661,0.165066,0.268282
12117,0,0,0.178507,0,0,0,0,0.235286,0.235286,0.335286,0,0,0,0,0,0,0,0,0,11,1,0,0.570571,0.235286,0.335286,0.377814
7793,0,0,0.144142,0,0,0,0,0.163233,0.163233,0.263233,0,0,0,0,0,0,0,0,0,8,1,0,0.426466,0.163233,0.263233,0.155891
5900,0,0,0.42353,0,0,0,0,0.131676,0.131676,0.231676,0,0,0,0,0,0,0,0,0,7,1,0,0.363352,0.131676,0.231676,0.164633
6806,0,0,0.441045,0,0,0,0,0.146776,0.146776,0.246776,0,0,0,0,0,0,0,0,0,7,1,0,0.393551,0.146776,0.246776,0.624322
3570,0,0,0.469147,0,0,0,0,0.0928356,0.0928356,0.192836,0,0,0,0,0,0,0,0,0,5,1,0,0.285671,0.0928356,0.192836,0.349833
2882,0,0,0.297125,0,0,0,0,0.0813805,0.0813805,0.181381,0,0,0,0,0,0,0,0,0,5,1,0,0.262761,0.0813805,0.181381,0.086344
8470,0,0,0.392611,0,0,0,0,0.17451,0.17451,0.27451,0,0,0,0,0,0,0,0,0,8,1,0,0.44902,0.17451,0.27451,0.143505
8820,0,0,0.680869,0,0,0,0,0.180348,0.180348,0.280348,0,0,0,0,0,0,0,0,0,9,1,0,0.460697,0.180348,0.280348,0.599304
9382,0,0,0.6763,0,0,0,0,0.189716,0.189716,0.289716,0,0,0,0,0,0,0,0,0,9,1,0,0.479431,0.189716,0.289716,0.553018
5942,0,0,0.764588,0,0,0,0,0.132375,0.132375,0.232375,0,0,0,0,0,0,0,0,0,7,1,0,0.36475,0.132375,0.232375,0.349221
7852,0,0,0.51613,0,0,0,0,0.164204,0.164204,0.264204,0,0,0,0,0,0,0,0,0,8,1,0,0.428407,0.164204,0.264204,0.440225
13617,0,0,0.52242,0,0,0,0,0.26029,0.26029,0.36029,0,0,0,0,0,0,0,0,0,12,1,0,0.62058,0.26029,0.36029,0.0847829
13525,0,0,0.511129,0,0,0,0,0.258767,0.258767,0.358767,0,0,0,0,0,0,0,0,0,12,1,0,0.617533,0.258767,0.358767,0.0831062
15291,0,0,0.605007,0,0,0,0,0.288196,0.288196,0.388196,0,0,0,0,0,0,0,0,0,13,1,0,0.676392,0.288196,0.388196,0.248288
10322,0,0,0.490624,0,0,0,0,0.205377,0.205377,0.305377,0,0,0,0,0,0,0,0,0,10,1,0,0.510753,0.205377,0.305377,0.390704
10448,0,0,0.434852,0,0,0,0,0.207473,0.207473,0.307473,0,0,0,0,0,0,0,0,0,10,1,0,0.514947,0.207473,0.307473,0.411417
10222,0,0,0.206184,0,0,0,0,0.20371,0.20371,0.30371,0,0,0,0,0,0,0,0,0,10,1,0,0.507419,0.20371,0.30371,0.223269
12100,0,0,0.816471,0,0,0,0,0.235002,0.235002,0.335002,0,0,0,0,0,0,0,0,0,11,1,0,0.570004,0.235002,0.335002,0.246557
9812,0,0,0.533628,0,0,0,0,0.196875,0.196875,0.296875,0,0,0,0,0,0,0,0,0,9,1,0,0.493749,0.196875,0.296875,0.362718
8697,0,0,0.745046,0,0,0,0,0.178284,0.178284,0.278284,0,0,0,0,0,0,0,0,0,9,1,0,0.456568,0.178284,0.278284,0.767201
4123,0,0,0.272288,0,0,0,0,0.102061,0.102061,0.202061,0,0,0,0,0,0,0,0,0,6,1,0,0.304123,0.102061,0.202061,0.265046
16329,0,0,0.321665,0,0,0,0,0.30549,0.30549,0.40549,0,0,0,0,0,0,0,0,0,14,1,0,0.710981,0.30549,0.40549,0.101962
10672,0,0,0.694224,0,0,0,0,0.211209,0.211209,0.311209,0,0,0,0,0,0,0,0,0,10,1,0,0.522418,0.211209,0.311209,0.148205
14900,0,0,0.720787,0,0,0,0,0.281682,0.281682,0.381682,0,0,0,0,0,0,0,0,0,13,1,0,0.663364,0.281682,0.381682,0.558146
5445,0,0,0.627028,0,0,0,0,0.124096,0.124096,0.224096,0,0,0,0,0,0,0,0,0,6,1,0,0.348192,0.124096,0.224096,0.505358
6433,0,0,0.299399,0,0,0,0,0.140555,0.140555,0.240555,0,0,0,0,0,0,0,0,0,7,1,0,0.38111,0.140555,0.240555,0.444036
13884,0,0,0.624181,0,0,0,0,0.264741,0.264741,0.364741,0,0,0,0,0,0,0,0,0,12,1,0,0.629483,0.264741,0.364741,0.312275
14415,0,0,0.513711,0,0,0,0,0.273596,0.273596,0.373596,0,0,0,0,0,0,0,0,0,12,1,0,0.647191,0.273596,0.373596,0.15699
18075,0,0,0.595861,0,0,0,0,0.33459,0.33459,0.43459,0,0,0,0,0,0,0,0,0,15,1,0,0.769179,0.33459,0.43459,0.479406
12540,0,0,0.429418,0,0,0,0,0.242343,0.242343,0.342343,0,0,0,0,0,0,0,0,0,11,1,0,0.584686,0.242343,0.342343,0.0229749
5987,0,0,0.435975,0,0,0,0,0.133133,0.133133,0.233133,0,0,0,0,0,0,0,0,0,7,1,0,0.366266,0.133133,0.233133,0.472565
12483,0,0,0.780741,0,0,0,0,0.241394,0.241394,0.341394,0,0,0,0,0,0,0,0,0,11,1,0,0.582787,0.241394,0.341394,0.55682
10274,0,0,0.574875,0,0,0,0,0.20457,0.20457,0.30457,0,0,0,0,0,0,0,0,0,10,1,0,0.509141,0.20457,0.30457,0.273311
11917,0,0,0.377258,0,0,0,0,0.231954,0.231954,0.331954,0,0,0,0,0,0,0,0,0,11,1,0,0.563907,0.231954,0.331954,0.0592427
8588,0,0,0.420129,0,0,0,0,0.176473,0.176473,0.276473,0,0,0,0,0,0,0,0,0,9,1,0,0.452946,0.176473,0.276473,0.460292
8719,0,0,0.761978,0,0,0,0,0.178658,0.178658,0.278658,0,0,0,0,0,0,0,0,0,9,1,0,0.457317,0.178658,0.278658,0.243591
15614,0,0,0.727263,0,0,0,0,0.29358,0.29358,0.39358,0,0,0,0,0,0,0,0,0,13,1,0,0.687161,0.29358,0.39358,0.120246
11497,0,0,0.574416,0,0,0,0,0.224958,0.224958,0.324958,0,0,0,0,0,0,0,0,0,10,1,0,0.549917,0.224958,0.324958,0.509759
7545,0,0,0.642669,0,0,0,0,0.159086,0.159086,0.259086,0,0,0,0,0,0,0,0,0,8,1,0,0.418172,0.159086,0.259086,0.0174228
8402,0,0,0.376087,0,0,0,0,0.173376,0.173376,0.273376,0,0,0,0,0,0,0,0,0,8,1,0,0.446753,0.173376,0.273376,0.21441
15239,0,0,0.37483,0,0,0,0,0.287326,0.287326,0.387326,0,0,0,0,0,0,0,0,0,13,1,0,0.674652,0.287326,0.387326,0.412195
14545,0,0,0.498716,0,0,0,0,0.275754,0.275754,0.375754,0,0,0,0,0,0,0,0,0,13,1,0,0.651509,0.275754,0.375754,0.145951
11488,0,0,0.605528,0,0,0,0,0.224805,0.224805,0.324805,0,0,0,0,0,0,0,0,0,10,1,0,0.549611,0.224805,0.324805,0.387434
12853,0,0,0.621062,0,0,0,0,0.247556,0.247556,0.347556,0,0,0,0,0,0,0,0,0,11,1,0,0.595113,0.247556,0.347556,0.5957
7521,0,0,0.479951,0,0,0,0,0.158696,0.158696,0.258696,0,0,0,0,0,0,0,0,0,8,1,0,0.417391,0.158696,0.258696,0.0214091
7496,0,0,0.497418,0,0,0,0,0.158277,0.158277,0.258277,0,0,0,0,0,0,0,0,0,8,1,0,0.416553,0.158277,0.258277,0.495299
9974,0,0,0.584538,0,0,0,0,0.199572,0.199572,0.299572,0,0,0,0,0,0,0,0,0,9,1,0,0.499144,0.199572,0.299572,0.210097
12110,0,0,0.887901,0,0,0,0,0.235176,0.235176,0.335176,0,0,0,0,0,0,0,0,0,11,1,0,0.570352,0.235176,0.335176,0.566554
12421,0,0,0.511284,0,0,0,0,0.240354,0.240354,0.340354,0,0,0,0,0,0,0,0,0,11,1,0,0.580708,0.240354,0.340354,0.350908
9599,0,0,0.388971,0,0,0,0,0.193317,0.193317,0.293317,0,0,0,0,0,0,0,0,0,9,1,0,0.486634,0.193317,0.293317,0.329499
9948,0,0,0.303247,0,0,0,0,0.199139,0.199139,0.299139,0,0,0,0,0,0,0,0,0,9,1,0,0.498279,0.199139,0.299139,0.643106
11690,0,0,0.423654,0,0,0,0,0.228179,0.228179,0.32818,0,0,0,0,0,0,0,0,0,11,1,0,0.556359,0.228179,0.32818,0.491255
17758,0,0,0.731109,0,0,0,0,0.3293,0.3293,0.4293,0,0,0,0,0,0,0,0,0,15,1,0,0.7586,0.3293,0.4293,0.0576354
10225,0,0,0.291901,0,0,0,0,0.203761,0.203761,0.303761,0,0,0,0,0,0,0,0,0,10,1,0,0.507523,0.203761,0.303761,0.305339
7779,0,0,0.691519,0,0,0,0,0.16299,0.16299,0.262991,0,0,0,0,0,0,0,0,0,8,1,0,0.425981,0.16299,0.262991,0.369007
6064,0,0,0.645527,0,0,0,0,0.134416,0.134416,0.234416,0,0,0,0,0,0,0,0,0,7,1,0,0.368832,0.134416,0.234416,0.263856
8473,0,0,0.23457,0,0,0,0,0.174551,0.174551,0.274551,0,0,0,0,0,0,0,0,0,8,1,0,0.449102,0.174551,0.274551,0.454737
14622,0,0,0.546706,0,0,0,0,0.277037,0.277037,0.377037,0,0,0,0,0,0,0,0,0,13,1,0,0.654073,0.277037,0.377037,0.163361
5838,0,0,0.430243,0,0,0,0,0.130634,0.130634,0.230634,0,0,0,0,0,0,0,0,0,7,1,0,0.361267,0.130634,0.230634,0.155699
13830,0,0,0.672055,0,0,0,0,0.26384,0.26384,0.36384,0,0,0,0,0,0,0,0,0,12,1,0,0.627679,0.26384,0.36384,0.410329
12910,0,0,0.329731,0,0,0,0,0.248509,0.248509,0.348509,0,0,0,0,0,0,0,0,0,11,1,0,0.597018,0.248509,0.348509,0.0928727
4691,0,0,0.666924,0,0,0,0,0.111523,0.111523,0.211523,0,0,0,0,0,0,0,0,0,6,1,0,0.323047,0.111523,0.211523,0.15833
10934,0,0,0.730115,0,0,0,0,0.215569,0.215569,0.315569,0,0,0,0,0,0,0,0,0,10,1,0,0.531137,0.215569,0.315569,0.620986
8604,0,0,0.517483,0,0,0,0,0.176748,0.176748,0.276748,0,0,0,0,0,0,0,0,0,9,1,0,0.453495,0.176748,0.276748,0.420097
13441,0,0,0.356932,0,0,0,0,0.257352,0.257352,0.357352,0,0,0,0,0,0,0,0,0,12,1,0,0.614703,0.257352,0.357352,0.202476
6594,0,0,0.657719,0,0,0,0,0.143244,0.143244,0.243244,0,0,0,0,0,0,0,0,0,7,1,0,0.386487,0.143244,0.243244,0.18726
13338,0,0,0.495194,0,0,0,0,0.255641,0.255641,0.355641,0,0,0,0,0,0,0,0,0,12,1,0,0.611282,0.255641,0.355641,0.27417
14602,0,0,0.402685,0,0,0,0,0.276705,0.276705,0.376705,0,0,0,0,0,0,0,0,0,13,1,0,0.65341,0.276705,0.376705,0.0512273
10349,0,0,0.69482,0,0,0,0,0.205828,0.205828,0.305828,0,0,0,0,0,0,0,0,0,10,1,0,0.511655,0.205828,0.305828,0.64365
7138,0,0,0.325567,0,0,0,0,0.152311,0.152311,0.252311,0,0,0,0,0,0,0,0,0,8,1,0,0.404621,0.152311,0.252311,0.298746
13154,0,0,0.473308,0,0,0,0,0.252573,0.252573,0.352573,0,0,0,0,0,0,0,0,0,12,1,0,0.605146,0.252573,0.352573,0.141411
9903,0,0,0.621647,0,0,0,0,0.198398,0.198398,0.298398,0,0,0,0,0,0,0,0,0,9,1,0,0.496796,0.198398,0.298398,0.46624
8053,0,0,0.421964,0,0,0,0,0.167562,0.167562,0.267562,0,0,0,0,0,0,0,0,0,8,1,0,0.435123,0.167562,0.267562,0.169803
13896,0,0,0.603075,0,0,0,0,0.26494,0.26494,0.36494,0,0,0,0,0,0,0,0,0,12,1,0,0.62988,0.26494,0.36494,0.564391
1649,0,0,0.759275,0,0,0,0,0.0608249,0.0608249,0.160825,0,0,0,0,0,0,0,0,0,4,1,0,0.22165,0.0608249,0.160825,0.243284
6511,0,0,0.328557,0,0,0,0,0.141856,0.141856,0.241856,0,0,0,0,0,0,0,0,0,7,1,0,0.383711,0.141856,0.241856,0.500587
9466,0,0,0.683974,0,0,0,0,0.191103,0.191103,0.291103,0,0,0,0,0,0,0,0,0,9,1,0,0.482205,0.191103,0.291103,0.11932
12432,0,0,0.470073,0,0,0,0,0.240549,0.240549,0.340549,0,0,0,0,0,0,0,0,0,11,1,0,0.581098,0.240549,0.340549,0.583741
